match_id,teams,gender,time,numeric_time,half,action,number,team,goalkeeper,opponent_goalkeeper,assist_number,goal_number,shot_number,goal,shot_speed,in_goal_position,shot_position,post,saved,vertical_goal_position,horizontal_goal_position,causes_7m_number,receives_7m_number,turnover,technical_foul,steal,suspension,is_home,number_suspended,no_goalkeeper,number_court_players,possession,number_of_possession,start_of_possession,end_of_possession,score,lead,possession_length
9,EGY - DEN,M,58:51,3531,2,GIDSEL Mfor 1 LANDIN N Empty goal,33,DEN,Empty goal,88,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,EGY,94,58:03,58:31,26 - 31,-5,28
9,EGY - DEN,M,59:10,3550,2,MENSAH M Shot right 6m saved top centre,22,DEN,Empty goal,88,,,22,0,,top centre,right 6m,,1,top,centre,,,,,,,FALSE,0,1,7,DEN,95,58:31,59:10,26 - 31,-5,39
9,EGY - DEN,M,59:12,3552,2,LANDIN Nfor 15 SAUGSTRUP M Goalkeeper back,1,DEN,1,88,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,DEN,95,58:31,59:10,26 - 31,-5,39
9,EGY - DEN,M,59:25,3565,2,OMAR Y Shot empty goal blocked,5,EGY,88,1,,,5,0,,blocked,empty goal,,,,,,,,,,,TRUE,0,0,6,EGY,96,59:10,59:45,26 - 31,-5,35
9,EGY - DEN,M,59:25,3565,2,GIDSEL M Block,33,DEN,1,88,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,EGY,96,59:10,59:45,26 - 31,-5,35
9,EGY - DEN,M,59:36,3576,2,SAUGSTRUP Mfor 1 LANDIN N Empty goal,15,DEN,Empty goal,88,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,EGY,96,59:10,59:45,26 - 31,-5,35
9,EGY - DEN,M,59:45,3585,2,ELDERAA S Goal empty goal bottom left,45,EGY,88,Empty goal,,45,,1,,bottom left,empty goal,,,bottom,left,,,,,,,TRUE,0,0,6,EGY,96,59:10,59:45,27 - 31,-4,35
9,EGY - DEN,M,59:55,3595,2,LANDIN Nfor 33 GIDSEL M Goalkeeper back,1,DEN,1,88,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,EGY,96,59:10,59:45,27 - 31,-4,35
9,EGY - DEN,M,59:57,3597,2,TOFT HANSEN H Goal centre 6m top left,23,DEN,1,88,,23,,1,,top left,centre 6m,,,top,left,,,,,,,FALSE,0,0,6,DEN,97,59:45,60:00,27 - 32,-5,15
10,ESP - NOR,M,0:00,0,1,CORRALES RODAL R Goalkeeper,12,ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,0,,,ESP,1,,,0 - 0,0,
10,ESP - NOR,M,0:00,0,1,BERGERUD T Goalkeeper,30,NOR,30,12,,,,0,,,,,,,,,,,,,,FALSE,0,,,ESP,1,,,0 - 0,0,
10,ESP - NOR,M,0:57,57,1,ENTRERRIOS RODRIG. Shot left 6m saved middle left,9,ESP,12,30,,,9,0,,middle left,left 6m,,1,middle,left,,,,,,,TRUE,0,0,6,ESP,1,0:00,0:57,0 - 0,0,57
10,ESP - NOR,M,1:34,94,1,SAGOSEN S Goal right 6m bottom left,5,NOR,30,12,,5,,1,,bottom left,right 6m,,,bottom,left,,,,,,,FALSE,0,0,6,NOR,2,0:57,1:34,0 - 1,-1,37
10,ESP - NOR,M,2:06,126,1,O'SULLIVAN C Warning (yellow card),24,NOR,30,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,2,0:57,1:34,0 - 1,-1,37
10,ESP - NOR,M,2:57,177,1,DUJSHEBAEV DOVICH. Technical Fault,10,ESP,12,30,,,,0,,,,,,,,,,,10,,,TRUE,0,0,6,ESP,3,1:34,2:57,0 - 1,-1,83
10,ESP - NOR,M,3:10,190,1,BJOERNSEN K Shot fast break saved bottom left,19,NOR,30,12,,,19,0,,bottom left,fast break,,1,bottom,left,,,,,,,FALSE,0,0,6,NOR,4,2:57,3:50,0 - 1,-1,53
10,ESP - NOR,M,3:50,230,1,JOENDAL M Goal left wing middle left (24 O'SULLIVAN C),17,NOR,30,12,24,17,,1,,middle left,left wing,,,middle,left,,,,,,,FALSE,0,0,6,NOR,4,2:57,3:50,0 - 2,-2,53
10,ESP - NOR,M,4:39,279,1,DUJSHEBAEV DOVICH. Shot centre 6m saved bottom centre,10,ESP,12,30,,,10,0,,bottom centre,centre 6m,,1,bottom,centre,,,,,,,TRUE,0,0,6,ESP,5,3:50,4:50,0 - 2,-2,60
10,ESP - NOR,M,4:50,290,1,Team timeout,"",ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,ESP,5,3:50,4:50,0 - 3,-3,60
10,ESP - NOR,M,4:50,290,1,JOENDAL M Goal fast break top left (5 SAGOSEN S),17,NOR,30,12,5,17,,1,,top left,fast break,,,top,left,,,,,,,FALSE,0,0,6,NOR,6,4:50,4:50,0 - 3,-3,0
10,ESP - NOR,M,5:16,316,1,FIGUERAS TREJO A Goal centre 6m bottom left (10 DUJSHEBAEV DOVICH.),17,ESP,12,30,10,17,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,TRUE,0,0,6,ESP,7,4:50,5:16,1 - 3,-2,26
10,ESP - NOR,M,5:25,325,1,GULLERUD M Shot left 6m saved bottom centre,21,NOR,30,12,,,21,0,,bottom centre,left 6m,,1,bottom,centre,,,,,,,FALSE,0,0,6,NOR,8,5:16,5:25,1 - 3,-2,9
10,ESP - NOR,M,5:36,336,1,FERNANDEZ PEREZ A Shot fast break saved bottom left,6,ESP,12,30,,,6,0,,bottom left,fast break,,1,bottom,left,,,,,,,TRUE,0,0,6,ESP,9,5:25,5:43,1 - 3,-2,18
10,ESP - NOR,M,5:43,343,1,GOMEZ ABELLO A Technical Fault,28,ESP,12,30,,,,0,,,,,,,,,,,28,,,TRUE,0,0,6,ESP,9,5:25,5:43,1 - 3,-2,18
10,ESP - NOR,M,6:03,363,1,REINKIND H Goal breakthrough bottom right,27,NOR,30,12,,27,,1,,bottom right,breakthrough,,,bottom,right,,,,,,,FALSE,0,0,6,NOR,10,5:43,6:03,1 - 4,-3,20
10,ESP - NOR,M,6:38,398,1,MAQUEDA PENO J Shot right 9m saved middle left,5,ESP,12,30,,,5,0,,middle left,right 9m,,1,middle,left,,,,,,,TRUE,0,0,6,ESP,11,6:03,6:38,1 - 4,-3,35
10,ESP - NOR,M,7:19,439,1,O'SULLIVAN C Goal left 6m top right (5 SAGOSEN S),24,NOR,30,12,5,24,,1,,top right,left 6m,,,top,right,,,,,,,FALSE,0,0,6,NOR,12,6:38,7:19,1 - 5,-4,41
10,ESP - NOR,M,8:12,492,1,ENTRERRIOS RODRIG. Shot left 6m saved top right,9,ESP,12,30,,,9,0,,top right,left 6m,,1,top,right,,,,,,,TRUE,0,0,6,ESP,13,7:19,8:12,1 - 5,-4,53
10,ESP - NOR,M,8:23,503,1,BJOERNSEN K Shot right wing saved top left,19,NOR,30,12,,,19,0,,top left,right wing,,1,top,left,,,,,,,FALSE,0,0,6,NOR,14,8:12,8:23,1 - 5,-4,11
10,ESP - NOR,M,8:33,513,1,FIGUERAS TREJO A Goal centre 6m top centre (11 SARMIENTO MELIAN D),17,ESP,12,30,11,17,,1,,top centre,centre 6m,,,top,centre,,,,,,,TRUE,0,0,6,ESP,15,8:23,8:33,2 - 5,-3,10
10,ESP - NOR,M,9:10,550,1,REINKIND H Goal right 6m top right,27,NOR,30,12,,27,,1,,top right,right 6m,,,top,right,,,,,,,FALSE,0,0,6,NOR,16,8:33,9:10,2 - 6,-4,37
10,ESP - NOR,M,9:42,582,1,GOMEZ ABELLO A Goal right wing top right (5 MAQUEDA PENO J),28,ESP,12,30,5,28,,1,,top right,right wing,,,top,right,,,,,,,TRUE,0,0,6,ESP,17,9:10,9:42,3 - 6,-3,32
10,ESP - NOR,M,9:52,592,1,REINKIND H Shot right 6m saved bottom right,27,NOR,30,12,,,27,0,,bottom right,right 6m,,1,bottom,right,,,,,,,FALSE,0,0,6,NOR,18,9:42,10:27,3 - 6,-3,45
10,ESP - NOR,M,10:27,627,1,SAGOSEN S Shot left 6m saved top right,5,NOR,30,12,,,5,0,,top right,left 6m,,1,top,right,,,,,,,FALSE,0,0,6,NOR,18,9:42,10:27,3 - 6,-3,45
10,ESP - NOR,M,11:40,700,1,GARCIA ROBLEDO A Goal left 6m middle right,27,ESP,12,30,,27,,1,,middle right,left 6m,,,middle,right,,,,,,,TRUE,0,0,6,ESP,19,10:27,11:40,4 - 6,-2,73
10,ESP - NOR,M,12:17,737,1,OEVERBY P Technical Fault,11,NOR,30,12,,,,0,,,,,,,,,,,11,,,FALSE,0,0,6,NOR,20,11:40,12:17,4 - 6,-2,37
10,ESP - NOR,M,12:27,747,1,GUARDIOLA VILLAPL. Technical Fault (FB),30,ESP,12,30,,,,0,,,,,,,,,,,30,,,TRUE,0,0,6,ESP,21,12:17,12:27,4 - 6,-2,10
10,ESP - NOR,M,12:56,776,1,SAGOSEN S Turnover,5,NOR,30,12,,,,0,,,,,,,,,,5,,,,FALSE,0,0,6,NOR,22,12:27,12:56,4 - 6,-2,29
10,ESP - NOR,M,13:05,785,1,GOMEZ ABELLO A Goal fast break bottom centre (12 CORRALES RODAL R),28,ESP,12,30,12,28,,1,,bottom centre,fast break,,,bottom,centre,,,,,,,TRUE,0,0,6,ESP,23,12:56,13:05,5 - 6,-1,9
10,ESP - NOR,M,13:32,812,1,MORROS de ARGILA V 7m caused,24,ESP,12,30,,,,0,,,,,,,,24,,,,,,TRUE,0,0,6,NOR,24,13:05,13:52,5 - 6,-1,47
10,ESP - NOR,M,13:32,812,1,MORROS de ARGILA V Warning (yellow card),24,ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,24,13:05,13:52,5 - 6,-1,47
10,ESP - NOR,M,13:32,812,1,REINKIND H 7m received,27,NOR,30,12,,,,0,,,,,,,,,27,,,,,FALSE,0,0,6,NOR,24,13:05,13:52,5 - 6,-1,47
10,ESP - NOR,M,13:48,828,1,PEREZ de VARGAS M.for 12 CORRALES RODAL R Goalkeeper Substitution,1,ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,24,13:05,13:52,5 - 6,-1,47
10,ESP - NOR,M,13:52,832,1,SAGOSEN S Penalty shot saved top left,5,NOR,30,12,,,5,0,,top left,Penalty,,1,top,left,,,,,,,FALSE,0,0,6,NOR,24,13:05,13:52,5 - 6,-1,47
10,ESP - NOR,M,14:17,857,1,CORRALES RODAL Rfor 1 PEREZ de VARGAS M. Goalkeeper Substitution,12,ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,24,13:05,13:52,5 - 6,-1,47
10,ESP - NOR,M,14:32,872,1,GARCIA ROBLEDO A Turnover,27,ESP,12,30,,,,0,,,,,,,,,,27,,,,TRUE,0,0,6,ESP,25,13:52,14:32,5 - 6,-1,40
10,ESP - NOR,M,14:45,885,1,BJOERNSEN K Goal fast break bottom left (27 REINKIND H),19,NOR,30,12,27,19,,1,,bottom left,fast break,,,bottom,left,,,,,,,FALSE,0,0,6,NOR,26,14:32,14:45,5 - 7,-2,13
10,ESP - NOR,M,14:56,896,1,GARCIA ROBLEDO A Goal left 6m bottom left,27,ESP,12,30,,27,,1,,bottom left,left 6m,,,bottom,left,,,,,,,TRUE,0,0,6,ESP,27,14:45,14:56,6 - 7,-1,11
10,ESP - NOR,M,15:31,931,1,SAGOSEN S Goal left 6m bottom right,5,NOR,30,12,,5,,1,,bottom right,left 6m,,,bottom,right,,,,,,,FALSE,0,0,6,NOR,28,14:56,15:31,6 - 8,-2,35
10,ESP - NOR,M,15:53,953,1,GARCIA ROBLEDO A Shot centre 6m saved bottom right,27,ESP,12,30,,,27,0,,bottom right,centre 6m,,1,bottom,right,,,,,,,TRUE,0,0,6,ESP,29,15:31,16:51,6 - 8,-2,80
10,ESP - NOR,M,16:41,1001,1,MAQUEDA PENO J Shot right 6m blocked,5,ESP,12,30,,,5,0,,blocked,right 6m,,,,,,,,,,,TRUE,0,0,6,ESP,29,15:31,16:51,6 - 8,-2,80
10,ESP - NOR,M,16:41,1001,1,O'SULLIVAN C Block,24,NOR,30,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ESP,29,15:31,16:51,6 - 8,-2,80
10,ESP - NOR,M,16:51,1011,1,GARCIA ROBLEDO A Goal left wing top left,27,ESP,12,30,,27,,1,,top left,left wing,,,top,left,,,,,,,TRUE,0,0,6,ESP,29,15:31,16:51,7 - 8,-1,80
10,ESP - NOR,M,17:55,1075,1,REINKIND H Shot breakthrough saved middle left,27,NOR,30,12,,,27,0,,middle left,breakthrough,,1,middle,left,,,,,,,FALSE,0,0,6,NOR,30,16:51,17:55,7 - 8,-1,64
10,ESP - NOR,M,18:52,1132,1,SARMIENTO MELIAN D Turnover,11,ESP,12,30,,,,0,,,,,,,,,,11,,,,TRUE,0,0,6,ESP,31,17:55,18:52,7 - 8,-1,57
10,ESP - NOR,M,19:01,1141,1,JOENDAL M Goal left wing bottom right (24 O'SULLIVAN C),17,NOR,30,12,24,17,,1,,bottom right,left wing,,,bottom,right,,,,,,,FALSE,0,0,6,NOR,32,18:52,19:01,7 - 9,-2,9
10,ESP - NOR,M,19:45,1185,1,SARMIENTO MELIAN D Shot centre 6m saved bottom right,11,ESP,12,30,,,11,0,,bottom right,centre 6m,,1,bottom,right,,,,,,,TRUE,0,0,6,ESP,33,19:01,19:45,7 - 9,-2,44
10,ESP - NOR,M,19:56,1196,1,SARMIENTO MELIAN D Steal,11,ESP,12,30,,,,0,,,,,,,,,,,,11,,TRUE,0,0,6,NOR,34,19:45,19:56,7 - 9,-2,11
10,ESP - NOR,M,19:56,1196,1,REINKIND H Turnover,27,NOR,30,12,,,,0,,,,,,,,,,27,,,,FALSE,0,0,6,NOR,34,19:45,19:56,7 - 9,-2,11
10,ESP - NOR,M,19:56,1196,1,FIGUERAS TREJO A Goal fast break middle left,17,ESP,12,30,,17,,1,,middle left,fast break,,,middle,left,,,,,,,TRUE,0,0,6,ESP,35,19:56,19:56,8 - 9,-1,0
10,ESP - NOR,M,20:35,1235,1,FERNANDEZ PEREZ A 7m caused,6,ESP,12,30,,,,0,,,,,,,,6,,,,,,TRUE,0,0,6,NOR,36,19:56,20:50,8 - 9,-1,54
10,ESP - NOR,M,20:35,1235,1,GULLERUD M 7m received,21,NOR,30,12,,,,0,,,,,,,,,21,,,,,FALSE,0,0,6,NOR,36,19:56,20:50,8 - 9,-1,54
10,ESP - NOR,M,20:48,1248,1,PEREZ de VARGAS M.for 12 CORRALES RODAL R Goalkeeper Substitution,1,ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,36,19:56,20:50,8 - 9,-1,54
10,ESP - NOR,M,20:50,1250,1,SAGOSEN S Goal Penalty shot top left (21 GULLERUD M),5,NOR,30,12,21,5,,1,,top left,Penalty,,,top,left,,,,,,,FALSE,0,0,6,NOR,36,19:56,20:50,8 - 10,-2,54
10,ESP - NOR,M,21:15,1275,1,CORRALES RODAL Rfor 1 PEREZ de VARGAS M. Goalkeeper Substitution,12,ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,36,19:56,20:50,8 - 10,-2,54
10,ESP - NOR,M,21:34,1294,1,MAQUEDA PENO J Shot right 9m missed,5,ESP,12,30,,,5,0,,missed,right 9m,,,,,,,,,,,TRUE,0,0,6,ESP,37,20:50,21:34,8 - 10,-2,44
10,ESP - NOR,M,21:48,1308,1,GULLERUD M Goal centre 6m top right (24 O'SULLIVAN C),21,NOR,30,12,24,21,,1,,top right,centre 6m,,,top,right,,,,,,,FALSE,0,0,6,NOR,38,21:34,21:48,8 - 11,-3,14
10,ESP - NOR,M,22:33,1353,1,FIGUERAS TREJO A Goal centre 6m top centre,17,ESP,12,30,,17,,1,,top centre,centre 6m,,,top,centre,,,,,,,TRUE,0,0,6,ESP,39,21:48,22:33,9 - 11,-2,45
10,ESP - NOR,M,22:59,1379,1,FREDRIKSEN M Technical Fault,10,NOR,30,12,,,,0,,,,,,,,,,,10,,,FALSE,0,0,6,NOR,40,22:33,22:59,9 - 11,-2,26
10,ESP - NOR,M,23:32,1412,1,MAQUEDA PENO J Goal breakthrough middle right,5,ESP,12,30,,5,,1,,middle right,breakthrough,,,middle,right,,,,,,,TRUE,0,0,6,ESP,41,22:59,23:32,10 - 11,-1,33
10,ESP - NOR,M,23:50,1430,1,Team timeout,"",NOR,30,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,42,23:32,24:16,10 - 11,-1,44
10,ESP - NOR,M,24:16,1456,1,ABELVIK ROED M Technical Fault,77,NOR,30,12,,,,0,,,,,,,,,,,77,,,FALSE,0,0,6,NOR,42,23:32,24:16,10 - 11,-1,44
10,ESP - NOR,M,24:26,1466,1,GARCIA ROBLEDO A Goal right 6m bottom left,27,ESP,12,30,,27,,1,,bottom left,right 6m,,,bottom,left,,,,,,,TRUE,0,0,6,ESP,43,24:16,24:26,11 - 11,0,10
10,ESP - NOR,M,25:13,1513,1,FERNANDEZ PEREZ A Steal,6,ESP,12,30,,,,0,,,,,,,,,,,,6,,TRUE,0,0,6,NOR,44,24:26,25:13,11 - 11,0,47
10,ESP - NOR,M,25:13,1513,1,O'SULLIVAN C Turnover,24,NOR,30,12,,,,0,,,,,,,,,,24,,,,FALSE,0,0,6,NOR,44,24:26,25:13,11 - 11,0,47
10,ESP - NOR,M,25:20,1520,1,MAQUEDA PENO J Shot fast break missed,5,ESP,12,30,,,5,0,,missed,fast break,,,,,,,,,,,TRUE,0,0,6,ESP,45,25:13,25:20,11 - 11,0,7
10,ESP - NOR,M,25:42,1542,1,ABELVIK ROED M Shot centre 6m post,77,NOR,30,12,,,77,0,,post,centre 6m,1,,,,,,,,,,FALSE,0,0,6,NOR,46,25:20,25:42,11 - 11,0,22
10,ESP - NOR,M,26:29,1589,1,SARMIENTO MELIAN D Turnover,11,ESP,12,30,,,,0,,,,,,,,,,11,,,,TRUE,0,0,6,ESP,47,25:42,26:29,11 - 11,0,47
10,ESP - NOR,M,26:37,1597,1,JOENDAL M Goal left wing bottom centre (24 O'SULLIVAN C),17,NOR,30,12,24,17,,1,,bottom centre,left wing,,,bottom,centre,,,,,,,FALSE,0,0,6,NOR,48,26:29,26:37,11 - 12,-1,8
10,ESP - NOR,M,27:07,1627,1,GUARDIOLA VILLAPL. Shot centre 6m saved middle left,30,ESP,12,30,,,30,0,,middle left,centre 6m,,1,middle,left,,,,,,,TRUE,0,0,6,ESP,49,26:37,27:07,11 - 12,-1,30
10,ESP - NOR,M,27:17,1637,1,ABELVIK ROED M Goal right 6m middle left,77,NOR,30,12,,77,,1,,middle left,right 6m,,,middle,left,,,,,,,FALSE,0,0,6,NOR,50,27:07,27:17,11 - 13,-2,10
10,ESP - NOR,M,27:46,1666,1,GARCIA ROBLEDO A Shot centre 6m saved middle right,27,ESP,12,30,,,27,0,,middle right,centre 6m,,1,middle,right,,,,,,,TRUE,0,0,6,ESP,51,27:17,27:46,11 - 13,-2,29
10,ESP - NOR,M,28:19,1699,1,O'SULLIVAN C Turnover,24,NOR,30,12,,,,0,,,,,,,,,,24,,,,FALSE,0,0,6,NOR,52,27:46,28:19,11 - 13,-2,33
10,ESP - NOR,M,28:27,1707,1,MAQUEDA PENO J Goal fast break bottom centre,5,ESP,12,30,,5,,1,,bottom centre,fast break,,,bottom,centre,,,,,,,TRUE,0,0,6,ESP,53,28:19,28:27,12 - 13,-1,8
10,ESP - NOR,M,29:04,1744,1,O'SULLIVAN C Goal left 6m top centre,24,NOR,30,12,,24,,1,,top centre,left 6m,,,top,centre,,,,,,,FALSE,0,0,6,NOR,54,28:27,29:04,12 - 14,-2,37
10,ESP - NOR,M,29:16,1756,1,SAGOSEN S 2-minutes suspension,5,NOR,30,12,,,,0,,,,,,,,,,,,,5,FALSE,0,0,6,NOR,54,28:27,29:04,12 - 14,-2,37
10,ESP - NOR,M,29:32,1772,1,FERNANDEZ PEREZ A Goal left wing bottom left (27 GARCIA ROBLEDO A),6,ESP,12,30,27,6,,1,,bottom left,left wing,,,bottom,left,,,,,,,TRUE,0,0,6,ESP,55,29:04,30:00,13 - 14,-1,56
10,ESP - NOR,M,29:44,1784,1,FREDRIKSEN Mfor 30 BERGERUD T Empty goal,10,NOR,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,ESP,55,29:04,30:00,13 - 14,-1,56
10,ESP - NOR,M,30:00,1800,2,CORRALES RODAL R Goalkeeper,12,ESP,12,Empty goal,,,,0,,,,,,,,,,,,,,TRUE,0,,,NOR,56,,,13 - 14,-1,
10,ESP - NOR,M,30:00,1800,2,BERGERUD Tfor 17 JOENDAL M Goalkeeper back,30,NOR,30,12,,,,0,,,,,,,,,,,,,,FALSE,-1,0,5,NOR,56,30:00,30:32,13 - 14,-1,32
10,ESP - NOR,M,30:00,1800,2,FREDRIKSEN M Shot left 9m saved middle left,10,NOR,30,12,,,10,0,,middle left,left 9m,,1,middle,left,,,,,,,FALSE,-1,0,5,NOR,56,30:00,30:32,13 - 14,-1,32
10,ESP - NOR,M,30:32,1832,2,GURBINDO MARTINEZ 7m caused,3,ESP,12,30,,,,0,,,,,,,,3,,,,,,TRUE,0,0,6,NOR,56,30:00,30:32,13 - 14,-1,32
10,ESP - NOR,M,30:32,1832,2,GURBINDO MARTINEZ 2-minutes suspension,3,ESP,12,30,,,,0,,,,,,,,,,,,,3,TRUE,0,0,6,NOR,56,30:00,30:32,13 - 14,-1,32
10,ESP - NOR,M,30:32,1832,2,PEREZ de VARGAS M.for 12 CORRALES RODAL R Goalkeeper Substitution,1,ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,56,30:00,30:32,13 - 14,-1,32
10,ESP - NOR,M,30:32,1832,2,O'SULLIVAN C 7m received,24,NOR,30,12,,,,0,,,,,,,,,24,,,,,FALSE,-1,0,5,NOR,56,30:00,30:32,13 - 14,-1,32
10,ESP - NOR,M,30:32,1832,2,JOENDAL M Goal Penalty shot bottom centre (24 O'SULLIVAN C),17,NOR,30,12,24,17,,1,,bottom centre,Penalty,,,bottom,centre,,,,,,,FALSE,-1,0,5,NOR,56,30:00,30:32,13 - 15,-2,32
10,ESP - NOR,M,30:47,1847,2,GARCIA ROBLEDO Afor 1 PEREZ de VARGAS M. Empty goal,27,ESP,Empty goal,30,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,NOR,56,30:00,30:32,13 - 15,-2,32
10,ESP - NOR,M,31:21,1881,2,DUJSHEBAEV DOVICH. Shot right 6m saved middle centre,10,ESP,Empty goal,30,,,10,0,,middle centre,right 6m,,1,middle,centre,,,,,,,TRUE,-1,1,6,ESP,57,30:32,31:21,13 - 15,-2,49
10,ESP - NOR,M,31:22,1882,2,CORRALES RODAL Rfor 14 SOLE SALA F Goalkeeper back,12,ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,ESP,57,30:32,31:21,13 - 15,-2,49
10,ESP - NOR,M,31:34,1894,2,SOLE SALA Ffor 12 CORRALES RODAL R Empty goal,14,ESP,Empty goal,30,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,ESP,57,30:32,31:21,13 - 15,-2,49
10,ESP - NOR,M,31:35,1895,2,FERNANDEZ PEREZ A Block,6,ESP,Empty goal,30,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,NOR,58,31:21,31:35,13 - 15,-2,14
10,ESP - NOR,M,31:35,1895,2,O'SULLIVAN C Shot empty goal blocked,24,NOR,30,Empty goal,,,24,0,,blocked,empty goal,,,,,,,,,,,FALSE,0,0,6,NOR,58,31:21,31:35,13 - 15,-2,14
10,ESP - NOR,M,32:10,1930,2,DUJSHEBAEV DOVICH. Technical Fault,10,ESP,Empty goal,30,,,,0,,,,,,,,,,,10,,,TRUE,-1,1,6,ESP,59,31:35,32:10,13 - 15,-2,35
10,ESP - NOR,M,32:10,1930,2,CORRALES RODAL Rfor 14 SOLE SALA F Goalkeeper back,12,ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,ESP,59,31:35,32:10,13 - 15,-2,35
10,ESP - NOR,M,32:21,1941,2,JOENDAL M Shot left wing saved bottom left,17,NOR,30,12,,,17,0,,bottom left,left wing,,1,bottom,left,,,,,,,FALSE,0,0,6,NOR,60,32:10,32:21,13 - 15,-2,11
10,ESP - NOR,M,32:30,1950,2,SOLE SALA Ffor 12 CORRALES RODAL R Empty goal,14,ESP,Empty goal,30,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,NOR,60,32:10,32:21,13 - 15,-2,11
10,ESP - NOR,M,32:40,1960,2,CORRALES RODAL Rfor 9 ENTRERRIOS RODRIG. Goalkeeper back,12,ESP,12,30,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,60,32:10,32:21,13 - 15,-2,11
10,ESP - NOR,M,33:11,1991,2,GARCIA ROBLEDO A Goal left wing top centre (9 ENTRERRIOS RODRIG.),27,ESP,12,30,9,27,,1,,top centre,left wing,,,top,centre,,,,,,,TRUE,0,0,6,ESP,61,32:21,33:11,14 - 15,-1,50
10,ESP - NOR,M,33:43,2023,2,ABELVIK ROED M Goal right 6m bottom centre,77,NOR,30,12,,77,,1,,bottom centre,right 6m,,,bottom,centre,,,,,,,FALSE,0,0,6,NOR,62,33:11,33:43,14 - 16,-2,32
10,ESP - NOR,M,33:52,2032,2,GARCIA ROBLEDO A Shot centre 9m saved bottom left,27,ESP,12,30,,,27,0,,bottom left,centre 9m,,1,bottom,left,,,,,,,TRUE,0,0,6,ESP,63,33:43,33:52,14 - 16,-2,9
10,ESP - NOR,M,34:31,2071,2,ABELVIK ROED M Shot centre 6m saved middle left,77,NOR,30,12,,,77,0,,middle left,centre 6m,,1,middle,left,,,,,,,FALSE,0,0,6,NOR,64,33:52,34:31,14 - 16,-2,39
10,ESP - NOR,M,34:40,2080,2,FIGUERAS TREJO A Goal fast break middle right (6 FERNANDEZ PEREZ A),17,ESP,12,30,6,17,,1,,middle right,fast break,,,middle,right,,,,,,,TRUE,0,0,6,ESP,65,34:31,34:40,15 - 16,-1,9
10,ESP - NOR,M,35:13,2113,2,SAGOSEN S Goal breakthrough bottom left,5,NOR,30,12,,5,,1,,bottom left,breakthrough,,,bottom,left,,,,,,,FALSE,0,0,6,NOR,66,34:40,35:13,15 - 17,-2,33
10,ESP - NOR,M,35:22,2122,2,DUJSHEBAEV DOVICH. Shot left 6m saved bottom centre,10,ESP,12,30,,,10,0,,bottom centre,left 6m,,1,bottom,centre,,,,,,,TRUE,0,0,6,ESP,67,35:13,35:22,15 - 17,-2,9
10,ESP - NOR,M,35:30,2130,2,JOENDAL M Shot fast break saved bottom right,17,NOR,30,12,,,17,0,,bottom right,fast break,,1,bottom,right,,,,,,,FALSE,0,0,6,NOR,68,35:22,35:30,15 - 17,-2,8
10,ESP - NOR,M,35:39,2139,2,SOLE SALA F Goal right wing bottom left (10 DUJSHEBAEV DOVICH.),14,ESP,12,30,10,14,,1,,bottom left,right wing,,,bottom,left,,,,,,,TRUE,0,0,6,ESP,69,35:30,35:39,16 - 17,-1,9
10,ESP - NOR,M,36:17,2177,2,FERNANDEZ PEREZ A 7m caused,6,ESP,12,30,,,,0,,,,,,,,6,,,,,,TRUE,0,0,6,NOR,70,35:39,36:17,16 - 17,-1,38
10,ESP - NOR,M,36:17,2177,2,FERNANDEZ PEREZ A 2-minutes suspension,6,ESP,12,30,,,,0,,,,,,,,,,,,,6,TRUE,0,0,6,NOR,70,35:39,36:17,16 - 17,-1,38
10,ESP - NOR,M,36:17,2177,2,ABELVIK ROED M 7m received,77,NOR,30,12,,,,0,,,,,,,,,77,,,,,FALSE,0,0,6,NOR,70,35:39,36:17,16 - 17,-1,38
